INDUSTRY,SATIS,CONFIRM,IDEAL,OVERALLX,CUSTOMX,WRONGX,OVERALLQ,CUSTOMQ,WRONGQ,PQ,QP,COMP,HANDLE,REPUR,HIGHPTOL,LOWPTOL,AGE,EDUCAT,HISPANIC,RACE_1,INCOME,GENDER,ZIPCODE
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,Moderate,Well,Often,Very high,Very well,Very often,Good,Average,No,NoComp,Likely,Medium,Unknown,Middle-aged,Post graduate,0,1,<20,1,1
Commercial Banks,Very satisfied,Exceeded expectations,Close to ideal,High,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,College graduate,0,1,<20,1,1
Commercial Banks,Satisfied,Met expectations,Very close to ideal,High,Very well,Very often,Very high,Very well,Very often,Good,Very good,No,NoComp,Very likely,Low,Unknown,Senior,High school,0,1,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Moderately close,Very high,Very well,Very often,Very high,Well,Sometimes,Good,Good,Yes,Handled excellently,Likely,High,Unknown,Young,associate degree,0,1,<20,2,2
Commercial Banks,Very satisfied,Exceeded expectations,Close to ideal,High,Well,Very often,High,Very well,Very often,Very good,Very good,No,NoComp,Likely,Low,Unknown,Senior,College graduate,0,1,<20,2,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Very often,Good,Good,No,NoComp,Very likely,Medium,Unknown,Senior,High school,0,1,<20,2,2
Commercial Banks,Unsure,Slightly better,Close to ideal,Very high,Well,Sometimes,Moderate,Well,Often,Good,Very good,Yes,Handled excellently,Very likely,Medium,Unknown,Middle-aged,College graduate,0,1,<20,2,2
Commercial Banks,Very satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,High,Unknown,Young,College graduate,0,1,<20,2,2
Commercial Banks,Very satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Often,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,College graduate,0,2,<20,2,1
Commercial Banks,Very satisfied,Far exceeded,Close to ideal,High,Very well,Very often,High,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Senior,Post graduate,0,1,<20,1,1
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Senior,associate degree,0,1,<20,2,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,associate degree,0,1,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,College graduate,0,1,<20,1,1
Commercial Banks,Satisfied,Far exceeded,Close to ideal,High,Well,Very often,High,Very well,Very often,Good,Good,No,NoComp,Likely,High,Unknown,Middle-aged,Post graduate,0,1,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Often,Very high,Very well,Very often,Below average,Below average,Yes,Handled excellently,Likely,High,Unknown,Middle-aged,College graduate,0,2,<20,2,1
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,High,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,2
Commercial Banks,Very satisfied,Slightly better,Close to ideal,Very high,Very well,Rarely,Very high,Very well,Very rarely,Good,Good,No,NoComp,Very likely,Medium,Unknown,Senior,High school,0,1,<20,1,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Often,Very high,Well,Very often,Very good,Good,Yes,Handled excellently,Very likely,High,Unknown,Senior,Post graduate,0,1,<20,1,2
Commercial Banks,Very satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Often,Very high,Very well,Often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,associate degree,0,1,<20,2,3
Commercial Banks,Very satisfied,Exceeded expectations,Close to ideal,High,Very well,Very often,Very high,Very well,Very often,Good,Very good,No,NoComp,Very likely,Medium,Unknown,Senior,College graduate,0,1,<20,2,3
Commercial Banks,Very satisfied,Exceeded expectations,Very close to ideal,High,Well,Often,Very high,Very well,Very often,Very good,Very good,Yes,Handled well,Very likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,1
Commercial Banks,Very satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Very rarely,Very high,Very well,Rarely,Not good,Good,Yes,Handled excellently,Very likely,Low,Unknown,Young,associate degree,1,2,<20,1,1
Commercial Banks,Satisfied,Below expectations,Close to ideal,High,Very well,Often,Very high,Very well,Very often,Good,Very good,No,NoComp,Very likely,High,Unknown,Senior,associate degree,0,1,<20,2,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,College graduate,0,1,<20,1,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Well,Often,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,associate degree,1,1,<20,2,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Young,Post graduate,0,1,<20,2,2
Commercial Banks,Satisfied,Met expectations,Moderately close,High,Well,Very often,High,Well,Very often,Average,Average,Yes,Handled excellently,Very likely,Medium,Unknown,Middle-aged,College graduate,0,1,<20,1,1
Commercial Banks,Very satisfied,Exceeded expectations,Close to ideal,High,Well,Often,Very high,Very well,Very often,Good,Very good,Yes,Handled excellently,Very likely,Medium,Unknown,Senior,College graduate,0,4,<20,2,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,High,Well,Often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Senior,Post graduate,0,1,<20,2,1
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,High school,0,1,<20,2,2
Commercial Banks,Very satisfied,Slightly better,Very close to ideal,Very high,Very well,Rarely,Very high,Very well,Sometimes,Very good,Good,No,NoComp,Very likely,High,Unknown,Young,College graduate,0,1,<20,2,2
Commercial Banks,Satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,College graduate,0,1,<20,1,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,High school,0,1,<20,2,2
Commercial Banks,Very satisfied,Far exceeded,Close to ideal,Moderate,Very well,Often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Elderly,Post graduate,0,1,<20,1,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Rarely,Very high,Very well,Very often,Average,Very good,No,NoComp,Very likely,Low,Unknown,Young,College graduate,0,1,<20,2,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Well,Sometimes,Very high,Very well,Often,Good,Good,No,NoComp,Very likely,Low,Unknown,Young,College graduate,0,1,<20,2,1
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,High,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,College graduate,0,1,<20,2,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very rarely,Very high,Very well,Very rarely,Very good,Very good,Yes,Handled excellently,Very likely,High,Unknown,Young,Post graduate,0,1,<20,1,1
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,Post graduate,0,1,<20,2,2
Commercial Banks,Very satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Senior,College graduate,0,1,<20,1,2
Commercial Banks,Very satisfied,Below expectations,Very close to ideal,Very high,Very well,Rarely,Very high,Very well,Very rarely,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Young,Post graduate,0,1,<20,2,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,High,Unknown,Middle-aged,associate degree,0,1,<20,2,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very rarely,Very high,Very well,Very rarely,Very good,Very good,Yes,Handled excellently,Very likely,High,Unknown,Young,College graduate,0,1,<20,1,1
Commercial Banks,Unsure,Met expectations,Moderately close,Very high,Very well,Very often,Moderate,Adequately,Sometimes,Average,Average,Yes,Handled adequately,Unlikely,Unknown,High,Middle-aged,Post graduate,0,1,<20,2,1
Commercial Banks,Dissatisfied,Slightly better,Far from ideal,Very high,Very well,Very often,Low,Somewhat well,Rarely,Not good,Not good,No,NoComp,Very unlikely,Unknown,High,Middle-aged,associate degree,0,1,<20,2,2
Commercial Banks,Satisfied,Met expectations,Somewhat close,High,Well,Often,High,Well,Sometimes,Below average,Below average,Yes,Somewhat poorly,Likely,High,Unknown,Young,Post graduate,0,1,<20,1,2
Commercial Banks,Satisfied,Met expectations,Somewhat close,Moderate,Well,Sometimes,High,Well,Often,Not good,Not good,Yes,Somewhat poorly,Unlikely,Unknown,High,Young,associate degree,0,1,<20,2,2
Commercial Banks,Unsure,Slightly better,Somewhat close,Moderate,Well,Very often,Moderate,Adequately,Rarely,Average,Average,No,NoComp,Very unlikely,Unknown,High,Middle-aged,College graduate,0,1,<20,2,1
Commercial Banks,Dissatisfied,Met expectations,Far from ideal,Very high,Very well,Very often,High,Somewhat well,Sometimes,Below average,Below average,No,NoComp,Very unlikely,Unknown,High,Senior,associate degree,0,1,<20,2,2
Commercial Banks,Satisfied,Met expectations,Moderately close,High,Well,Very often,High,Adequately,Sometimes,Good,Good,Yes,Handled poorly,Possible,Unknown,Low,Young,associate degree,0,1,<20,2,3
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Very often,Good,Good,No,NoComp,Likely,Medium,Unknown,Elderly,Post graduate,0,1,<20,1,2
Commercial Banks,Satisfied,Met expectations,Moderately close,High,Adequately,Very often,High,Adequately,Very often,Very good,Very good,No,NoComp,Possible,Low,Unknown,Young,College graduate,0,1,<20,1,3
Commercial Banks,Unsure,Met expectations,Somewhat close,High,Very well,Very often,High,Well,Often,Average,Average,Yes,Handled excellently,Possible,Low,Unknown,Elderly,Post graduate,0,1,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Moderately close,Moderate,Adequately,Sometimes,Moderate,Adequately,Sometimes,Average,Average,No,NoComp,Possible,High,Unknown,Middle-aged,College graduate,0,1,<20,2,2
Commercial Banks,Satisfied,Exceeded expectations,Moderately close,Very high,Very well,Rarely,Very high,Well,Often,Good,Good,No,NoComp,Very likely,High,Unknown,Middle-aged,High school,0,1,<20,2,3
Commercial Banks,Unsure,Met expectations,Moderately close,Moderate,Well,Sometimes,High,Well,Sometimes,Below average,Below average,Yes,Handled excellently,Possible,Unknown,Medium,Young,Post graduate,0,1,<20,2,2
Commercial Banks,Satisfied,Met expectations,Moderately close,High,Well,Very often,Moderate,Adequately,Often,Good,Good,Yes,Handled well,Possible,Low,Unknown,Middle-aged,College graduate,0,1,<20,2,2
Commercial Banks,Unsure,Met expectations,Moderately close,Moderate,Well,Often,High,Adequately,Often,Good,Good,No,NoComp,Likely,High,Unknown,Young,College graduate,1,6,<20,2,3
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Likely,High,Unknown,Middle-aged,High school,0,1,<20,2,3
Commercial Banks,Satisfied,Met expectations,Moderately close,High,Well,Very often,Moderate,Adequately,Often,Average,Average,Yes,Handled well,Likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,3
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,Very high,Well,Often,High,Adequately,Sometimes,Average,Average,Yes,Handled adequately,Likely,Low,Unknown,Young,College graduate,1,3,<20,2,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Often,Good,Good,Yes,Handled excellently,Likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Very often,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,Low,Unknown,Young,College graduate,0,1,<20,2,2
Commercial Banks,Satisfied,Exceeded expectations,Very close to ideal,Very high,Very well,Often,Very high,Very well,Often,Good,Very good,Yes,Handled well,Likely,High,Unknown,Middle-aged,associate degree,1,4,<20,1,1
Commercial Banks,Very satisfied,Met expectations,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Middle-aged,Post graduate,0,1,<20,2,3
Commercial Banks,Satisfied,Exceeded expectations,Moderately close,High,Well,Very often,High,Well,Often,Good,Good,No,NoComp,Possible,Medium,Unknown,Middle-aged,associate degree,0,1,<20,2,1
Commercial Banks,Unsure,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Often,Good,Good,No,NoComp,Likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,2
Commercial Banks,Satisfied,Met expectations,Close to ideal,High,Well,Often,Very high,Well,Often,Good,Good,No,NoComp,Likely,High,Unknown,Senior,associate degree,0,1,<20,2,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Often,Very good,Good,Yes,Handled excellently,Likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,2
Commercial Banks,Satisfied,Met expectations,Moderately close,High,Well,Often,High,Well,Often,Good,Good,Yes,Handled well,Likely,High,Unknown,Young,Post graduate,0,1,<20,1,1
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Very well,Very often,High,Well,Often,Good,Good,No,NoComp,Very likely,Low,Unknown,Middle-aged,College graduate,0,1,<20,2,1
Commercial Banks,Satisfied,Met expectations,Close to ideal,High,Well,Very often,High,Well,Often,Good,Very good,Yes,Handled well,Likely,High,Unknown,Young,High school,1,1,<20,1,3
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,Yes,Handled excellently,Very likely,High,Unknown,Young,associate degree,0,1,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Often,Good,Good,No,NoComp,Likely,High,Unknown,Young,College graduate,1,1,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Very often,High,Well,Often,Good,Good,No,NoComp,Likely,Medium,Unknown,Middle-aged,College graduate,0,1,<20,2,3
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,Yes,Handled excellently,Very likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,1
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Senior,High school,0,1,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Often,Good,Good,No,NoComp,Likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,3
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Often,Good,Good,Yes,Handled well,Likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,3
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Very well,Very often,Good,Good,Yes,Handled well,Possible,High,Unknown,Middle-aged,College graduate,0,2,<20,1,1
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Very often,High,Very well,Often,Very good,Good,Yes,Handled well,Likely,High,Unknown,Young,associate degree,0,1,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Very well,Very often,High,Very well,Often,Good,Good,No,NoComp,Very likely,High,Unknown,Young,associate degree,0,1,<20,2,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Often,Good,Good,No,NoComp,Likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Sometimes,Moderate,Well,Often,Very good,Good,Yes,Handled excellently,Very likely,High,Unknown,Middle-aged,associate degree,0,1,<20,2,3
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Often,High,Very well,Often,Good,Very good,No,NoComp,Likely,Low,Unknown,Young,High school,0,1,<20,2,3
Commercial Banks,Very satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Often,Very high,Very well,Very often,Good,Very good,No,NoComp,Very likely,High,Unknown,Young,Post graduate,0,1,<20,2,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,Very high,Very well,Very often,Good,Good,Yes,Handled well,Likely,High,Unknown,Young,College graduate,0,2,<20,1,2
Commercial Banks,Very satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Often,Very high,Very well,Very often,Very good,Good,Yes,Handled well,Very likely,High,Unknown,Young,associate degree,0,1,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,Yes,Handled excellently,Very likely,High,Unknown,Middle-aged,College graduate,0,1,<20,1,3
Commercial Banks,Satisfied,Exceeded expectations,Very close to ideal,Very high,Very well,Often,Very high,Well,Very often,Very good,Good,Yes,Handled excellently,Very likely,High,Unknown,Young,College graduate,0,1,<20,1,2
Commercial Banks,Unsure,Exceeded expectations,Close to ideal,Very high,Well,Often,High,Well,Often,Good,Good,No,NoComp,Likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Often,High,Well,Very often,Good,Very good,Yes,Handled excellently,Likely,Medium,Unknown,Young,College graduate,1,1,<20,2,Unknown
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Very well,Often,Very good,Good,Yes,Handled excellently,Very likely,High,Unknown,Middle-aged,College graduate,1,1,<20,1,1
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Good,Very good,No,NoComp,Very likely,High,Unknown,Young,Post graduate,0,1,<20,2,1
Commercial Banks,Very satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Often,Very high,Well,Very often,Good,Good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,College graduate,0,1,<20,1,3
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Often,Good,Good,No,NoComp,Likely,High,Unknown,Young,Post graduate,0,1,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Very well,Very often,Very high,Very well,Very often,Very good,Very good,Yes,Handled well,Likely,High,Unknown,Young,High school,0,1,<20,1,2
Commercial Banks,Very satisfied,Exceeded expectations,Very close to ideal,High,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Elderly,College graduate,0,1,<20,1,1
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,College graduate,0,1,<20,1,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,Yes,Handled excellently,Very likely,High,Unknown,Young,Post graduate,1,1,<20,1,1
Commercial Banks,Satisfied,Far exceeded,Close to ideal,High,Very well,Very often,High,Very well,Often,Good,Good,Yes,Handled excellently,Very likely,High,Unknown,Middle-aged,College graduate,1,1,<20,1,1
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,associate degree,0,1,<20,2,3
Commercial Banks,Very satisfied,Exceeded expectations,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,Yes,Handled excellently,Very likely,Low,Unknown,Young,associate degree,1,2,<20,1,1
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,High school,0,1,<20,1,3
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Very well,Very often,Very high,Very well,Very often,Very good,Very good,Yes,Handled well,Very likely,High,Unknown,Young,associate degree,0,1,<20,1,3
Commercial Banks,Unsure,Exceeded expectations,Somewhat close,Very high,Very well,Rarely,Very high,Well,Rarely,Very good,Good,Yes,Handled excellently,Very likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,2
Commercial Banks,Unsure,Exceeded expectations,Close to ideal,Very high,Very well,Often,High,Well,Very often,Very good,Good,Yes,Handled well,Very likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,3
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Very well,Very often,Very high,Well,Often,Good,Very good,Yes,Handled excellently,Very likely,High,Unknown,Young,associate degree,0,1,<20,1,3
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Young,associate degree,0,1,<20,2,3
Commercial Banks,Satisfied,Far exceeded,Close to ideal,Very high,Very well,Very often,Very high,Well,Very often,Very good,Good,No,NoComp,Very likely,Low,Unknown,Young,College graduate,0,1,<20,2,3
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,associate degree,0,1,<20,2,1
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,1
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very rarely,Very high,Very well,Very rarely,Very good,Very good,No,NoComp,Very likely,High,Unknown,Young,College graduate,0,1,<20,1,1
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Good,No,NoComp,Very likely,High,Unknown,Middle-aged,High school,0,1,<20,2,2
Commercial Banks,Satisfied,Far exceeded,Very close to ideal,High,Well,Very often,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,Medium,Unknown,Senior,High school,0,1,<20,1,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Young,College graduate,0,1,<20,1,3
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,associate degree,0,1,<20,2,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Very often,Very high,Very well,Very often,Below average,Average,No,NoComp,Very likely,Low,Unknown,Young,associate degree,0,1,<20,2,3
Commercial Banks,Very satisfied,Far exceeded,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,High school,0,1,<20,2,3
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Young,College graduate,0,1,<20,2,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,High school,0,1,<20,1,3
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very rarely,Very high,Very well,Very rarely,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Young,associate degree,0,1,<20,2,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Senior,associate degree,0,1,<20,2,1
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,High school,0,1,<20,1,3
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Good,No,NoComp,Very likely,High,Unknown,Young,High school,0,2,<20,2,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Senior,College graduate,0,3,<20,1,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Senior,College graduate,0,1,<20,1,1
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Moderate,Well,Often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Senior,Post graduate,0,1,<20,2,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Senior,High school,0,1,<20,1,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,High,Well,Very often,Very high,Very well,Very often,Very good,Very good,Yes,Handled excellently,Very likely,High,Unknown,Middle-aged,Post graduate,0,1,<20,2,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,High,Well,Very often,Very high,Very well,Very rarely,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Senior,Post graduate,0,1,<20,2,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,Yes,Handled excellently,Very likely,High,Unknown,Middle-aged,College graduate,0,1,<20,1,3
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very rarely,Very high,Very well,Very rarely,Very good,Very good,Yes,Handled excellently,Very likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,3
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,associate degree,0,1,<20,2,3
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,2
