INDUSTRY,SATIS,CONFIRM,IDEAL,OVERALLX,CUSTOMX,WRONGX,OVERALLQ,CUSTOMQ,WRONGQ,PQ,QP,COMP,HANDLE,REPUR,HIGHPTOL,LOWPTOL,AGE,EDUCAT,HISPANIC,RACE_1,INCOME,GENDER,ZIPCODE
Commercial Banks,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,4,<20,1,2
Commercial Banks,High,Medium,Medium,Very high,Very well,High,High,Very well,High,Medium,High,No,Unknown,Medium,Unknown,Medium,Senior,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Well,High,Very high,Well,High,Medium,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,2,2
Commercial Banks,High,Medium,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,High,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Senior,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Senior,High,0,3,<20,2,2
Commercial Banks,Medium,High,High,High,Adequately,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,4,<20,2,2
Commercial Banks,High,High,High,Moderate,Well,High,Very high,Very well,High,High,Medium,No,Unknown,High,Medium,Unknown,Middle-aged,High,0,1,<20,1,1
Commercial Banks,High,High,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,1
Commercial Banks,High,Medium,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Senior,Low,0,1,<20,1,2
Commercial Banks,High,High,Medium,Very high,Very well,High,Very high,Well,Medium,High,High,Yes,High,High,High,Unknown,Young,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,High,Well,High,High,Very well,High,High,High,No,Unknown,High,Low,Unknown,Senior,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Low,0,1,<20,2,2
Commercial Banks,Medium,Low,High,Very high,Well,Medium,Moderate,Well,High,High,High,Yes,High,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,2,<20,2,1
Commercial Banks,High,High,High,High,Very well,High,High,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,High,0,1,<20,1,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,1
Commercial Banks,High,High,High,High,Well,High,High,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,High,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,Low,Low,Yes,High,High,High,Unknown,Middle-aged,Medium,0,2,<20,2,1
Commercial Banks,High,High,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,High,Low,High,Very high,Very well,Low,Very high,Very well,Low,High,High,No,Unknown,High,Medium,Unknown,Senior,Low,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Well,High,High,High,Yes,High,High,High,Unknown,Senior,High,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,3
Commercial Banks,High,High,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,2,3
Commercial Banks,High,High,High,High,Well,High,Very high,Very well,High,High,High,Yes,High,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,1
Commercial Banks,High,High,High,Very high,Very well,Low,Very high,Very well,Low,Low,High,Yes,High,High,Low,Unknown,Young,Medium,1,2,<20,1,1
Commercial Banks,High,Low,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,1,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,High,0,1,<20,2,2
Commercial Banks,High,Medium,Medium,High,Well,High,High,Well,High,Medium,Medium,Yes,High,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,1
Commercial Banks,High,High,High,High,Well,High,Very high,Very well,High,High,High,Yes,High,High,Medium,Unknown,Senior,Medium,0,4,<20,2,2
Commercial Banks,High,High,High,High,Well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,High,0,1,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Low,0,1,<20,2,2
Commercial Banks,High,Low,High,Very high,Very well,Low,Very high,Very well,Medium,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Low,0,1,<20,2,2
Commercial Banks,High,High,High,Moderate,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Elderly,High,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,Low,Very high,Very well,High,Medium,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Well,Medium,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,1
Commercial Banks,High,High,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,Low,Very high,Very well,Low,High,High,Yes,High,High,High,Unknown,Young,High,0,1,<20,1,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,High,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,1,2
Commercial Banks,High,Low,High,Very high,Very well,Low,Very high,Very well,Low,High,High,No,Unknown,High,Medium,Unknown,Young,High,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,Low,Very high,Very well,Low,High,High,Yes,High,High,High,Unknown,Young,Medium,0,1,<20,1,1
Commercial Banks,Medium,Medium,Medium,Very high,Very well,High,Moderate,Adequately,Medium,Medium,Medium,Yes,Medium,Low,Unknown,High,Middle-aged,High,0,1,<20,2,1
Commercial Banks,Low,Low,Low,Very high,Very well,High,Low,Somewhat well,Low,Low,Low,No,Unknown,Low,Unknown,High,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,High,Medium,Low,High,Well,High,High,Well,Medium,Low,Low,Yes,Low,High,High,Unknown,Young,High,0,1,<20,1,2
Commercial Banks,High,Medium,Low,Moderate,Well,Medium,High,Well,High,Low,Low,Yes,Low,Low,Unknown,High,Young,Medium,0,1,<20,2,2
Commercial Banks,Medium,Low,Low,Moderate,Well,High,Moderate,Adequately,Low,Medium,Medium,No,Unknown,Low,Unknown,High,Middle-aged,Medium,0,1,<20,2,1
Commercial Banks,Low,Medium,Low,Very high,Very well,High,High,Somewhat well,Medium,Low,Low,No,Unknown,Low,Unknown,High,Senior,Medium,0,1,<20,2,2
Commercial Banks,High,Medium,Medium,High,Well,High,High,Adequately,Medium,High,High,Yes,Low,Medium,Unknown,Low,Young,Medium,0,1,<20,2,3
Commercial Banks,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Elderly,High,0,1,<20,1,2
Commercial Banks,High,Medium,Medium,High,Adequately,High,High,Adequately,High,High,High,No,Unknown,Medium,Low,Unknown,Young,Medium,0,1,<20,1,3
Commercial Banks,Medium,Medium,Low,High,Very well,High,High,Well,High,Medium,Medium,Yes,High,Medium,Low,Unknown,Elderly,High,0,1,<20,1,2
Commercial Banks,High,High,Medium,Moderate,Adequately,Medium,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,Medium,High,Unknown,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,High,High,Medium,Very high,Very well,Low,Very high,Well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Low,0,1,<20,2,3
Commercial Banks,Medium,Medium,Medium,Moderate,Well,Medium,High,Well,Medium,Low,Low,Yes,High,Medium,Unknown,Medium,Young,High,0,1,<20,2,2
Commercial Banks,High,Medium,Medium,High,Well,High,Moderate,Adequately,High,High,High,Yes,High,Medium,Low,Unknown,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,Medium,Medium,Medium,Moderate,Well,High,High,Adequately,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,1,6,<20,2,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Low,0,1,<20,2,3
Commercial Banks,High,Medium,Medium,High,Well,High,Moderate,Adequately,High,Medium,Medium,Yes,High,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,3
Commercial Banks,High,High,High,Very high,Well,High,High,Adequately,Medium,Medium,Medium,Yes,Medium,High,Low,Unknown,Young,Medium,1,3,<20,2,2
Commercial Banks,High,High,High,High,Well,High,High,Well,High,High,High,Yes,High,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,High,Well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,Yes,High,High,High,Unknown,Middle-aged,Medium,1,4,<20,1,1
Commercial Banks,High,Medium,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,High,0,1,<20,2,3
Commercial Banks,High,High,Medium,High,Well,High,High,Well,High,High,High,No,Unknown,Medium,Medium,Unknown,Middle-aged,Medium,0,1,<20,2,1
Commercial Banks,Medium,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,High,Medium,High,High,Well,High,Very high,Well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,High,Well,High,High,Well,High,High,High,Yes,High,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,High,Medium,Medium,High,Well,High,High,Well,High,High,High,Yes,High,High,High,Unknown,Young,High,0,1,<20,1,1
Commercial Banks,High,High,High,High,Very well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,2,1
Commercial Banks,High,Medium,High,High,Well,High,High,Well,High,High,High,Yes,High,High,High,Unknown,Young,Low,1,1,<20,1,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,Yes,High,High,High,Unknown,Young,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,1,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,2,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,Yes,High,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Senior,Low,0,1,<20,1,2
Commercial Banks,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,3
Commercial Banks,High,High,High,High,Well,High,High,Well,High,High,High,Yes,High,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,3
Commercial Banks,High,High,High,High,Well,High,High,Very well,High,High,High,Yes,High,Medium,High,Unknown,Middle-aged,Medium,0,2,<20,1,1
Commercial Banks,High,High,High,High,Well,High,High,Very well,High,High,High,Yes,High,High,High,Unknown,Young,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,High,Very well,High,High,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,Medium,Moderate,Well,High,High,High,Yes,High,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,3
Commercial Banks,High,High,High,Very high,Very well,High,High,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Low,0,1,<20,2,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,High,0,1,<20,2,2
Commercial Banks,High,High,High,High,Well,High,Very high,Very well,High,High,High,Yes,High,High,High,Unknown,Young,Medium,0,2,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,Yes,High,High,High,Unknown,Young,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,Yes,High,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Well,High,High,High,Yes,High,High,High,Unknown,Young,Medium,0,1,<20,1,2
Commercial Banks,Medium,High,High,Very high,Well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,High,Well,High,High,High,Yes,High,High,Medium,Unknown,Young,Medium,1,1,<20,2,Unknown
Commercial Banks,High,High,High,High,Well,High,High,Very well,High,High,High,Yes,High,High,High,Unknown,Middle-aged,Medium,1,1,<20,1,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,High,0,1,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,3
Commercial Banks,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Young,High,0,1,<20,1,2
Commercial Banks,High,High,High,High,Very well,High,Very high,Very well,High,High,High,Yes,High,High,High,Unknown,Young,Low,0,1,<20,1,2
Commercial Banks,High,High,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Elderly,Medium,0,1,<20,1,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,Yes,High,High,High,Unknown,Young,High,1,1,<20,1,1
Commercial Banks,High,High,High,High,Very well,High,High,Very well,High,High,High,Yes,High,High,High,Unknown,Middle-aged,Medium,1,1,<20,1,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,Yes,High,High,Low,Unknown,Young,Medium,1,2,<20,1,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Low,0,1,<20,1,3
Commercial Banks,High,High,High,High,Very well,High,Very high,Very well,High,High,High,Yes,High,High,High,Unknown,Young,Medium,0,1,<20,1,3
Commercial Banks,Medium,High,Low,Very high,Very well,Low,Very high,Well,Low,High,High,Yes,High,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,Medium,High,High,Very high,Very well,High,High,Well,High,High,High,Yes,High,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,3
Commercial Banks,High,High,High,High,Very well,High,Very high,Well,High,High,High,Yes,High,High,High,Unknown,Young,Medium,0,1,<20,1,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,2,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,1
Commercial Banks,High,High,High,Very high,Very well,Low,Very high,Very well,Low,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,1,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Low,0,1,<20,2,2
Commercial Banks,High,High,High,High,Well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Low,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,1,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,High,Well,High,Very high,Very well,High,Low,Medium,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Low,0,1,<20,2,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Low,0,1,<20,1,3
Commercial Banks,High,High,High,Very high,Very well,Low,Very high,Very well,Low,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Senior,Medium,0,1,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Low,0,1,<20,1,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Low,0,2,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Senior,Medium,0,3,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,1,1
Commercial Banks,High,High,High,Moderate,Well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,High,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Low,0,1,<20,1,2
Commercial Banks,High,High,High,High,Well,High,Very high,Very well,High,High,High,Yes,High,High,High,Unknown,Middle-aged,High,0,1,<20,2,2
Commercial Banks,High,High,High,High,Well,High,Very high,Very well,Low,High,High,No,Unknown,High,Low,Unknown,Senior,High,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,Yes,High,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,3
Commercial Banks,High,High,High,Very high,Very well,Low,Very high,Very well,Low,High,High,Yes,High,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,3
Commercial Banks,Medium,Medium,Low,High,Well,High,Very high,Very well,High,Low,Low,No,Unknown,Low,Unknown,Low,Young,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,High,Very well,High,High,Very well,High,High,High,No,Unknown,High,Low,Unknown,Senior,Medium,0,1,<20,2,2
Commercial Banks,Low,Low,Low,Low,Somewhat well,Low,Low,Somewhat well,Low,Low,Low,No,Unknown,Low,Unknown,High,Senior,Medium,0,1,<20,2,1
Commercial Banks,Low,Low,Low,Very high,Very well,High,Very low,Not well,Low,Low,Low,Yes,Low,Low,Unknown,High,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Moderate,Well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,2
Commercial Banks,Medium,Medium,Low,Moderate,Well,Medium,Moderate,Adequately,Medium,Low,Medium,Yes,High,Medium,Unknown,High,Young,Medium,0,1,<20,2,2
Commercial Banks,High,Medium,Medium,Very high,Very well,High,High,Adequately,High,Medium,High,Yes,Low,Low,Unknown,High,Senior,Medium,0,1,<20,2,2
Commercial Banks,High,Medium,Low,High,Well,High,High,Well,Medium,Medium,Medium,No,Unknown,Medium,Unknown,High,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,Medium,Medium,Low,High,Very well,High,Moderate,Adequately,Medium,High,Medium,Yes,Medium,Medium,Unknown,High,Senior,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,High,Well,High,High,Well,High,High,High,Yes,Low,Medium,Unknown,Medium,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,Medium,Medium,Medium,Moderate,Adequately,Medium,Moderate,Adequately,Medium,High,Medium,No,Unknown,Medium,Medium,Unknown,Middle-aged,Medium,1,6,<20,1,2
Commercial Banks,High,Medium,High,Very high,Very well,High,High,Well,Medium,High,High,Yes,Low,Medium,Unknown,High,Middle-aged,Low,0,1,<20,2,3
Commercial Banks,Medium,Medium,Medium,High,Adequately,Medium,Low,Well,Medium,Medium,High,No,Unknown,Low,Unknown,Medium,Young,Medium,0,1,<20,1,2
Commercial Banks,High,Medium,High,High,Very well,High,High,Well,High,Medium,Medium,Yes,High,High,Low,Unknown,Senior,Medium,0,1,<20,2,2
Commercial Banks,High,Medium,High,High,Well,Low,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,Medium,Low,Unknown,Middle-aged,Medium,0,1,<20,2,1
Commercial Banks,High,Medium,Low,Very high,Very well,High,High,Well,High,High,High,No,Unknown,Medium,High,Unknown,Young,High,0,3,<20,2,2
Commercial Banks,Medium,Medium,Medium,Moderate,Adequately,High,High,Well,High,Medium,Low,Yes,High,Medium,Low,Unknown,Middle-aged,High,0,1,<20,1,2
Commercial Banks,Medium,Low,Low,Moderate,Well,Low,Moderate,Adequately,Low,Medium,Medium,Yes,High,Medium,Low,Unknown,Middle-aged,Low,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,1,3
Commercial Banks,High,High,High,High,Well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Elderly,Medium,0,1,<20,2,2
Commercial Banks,High,Medium,Medium,High,Adequately,Medium,Moderate,Well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,2,<20,1,2
Commercial Banks,High,High,High,High,Adequately,High,High,Well,Medium,High,High,No,Unknown,High,Low,Unknown,Young,Low,0,1,<20,1,2
Commercial Banks,High,High,Medium,High,Very well,High,High,Adequately,Medium,High,High,Yes,Medium,Medium,Low,Unknown,Young,Medium,0,1,<20,1,1
Commercial Banks,High,High,High,High,Well,Medium,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,2,3
Commercial Banks,High,High,High,Moderate,Adequately,Medium,High,Well,Medium,Medium,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,2
Commercial Banks,High,High,Medium,High,Well,High,High,Well,High,High,High,No,Unknown,Medium,Medium,Unknown,Middle-aged,High,0,1,<20,2,2
Commercial Banks,Medium,Medium,Medium,Moderate,Adequately,Medium,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,High,High,Unknown,Young,Low,0,1,<20,2,3
Commercial Banks,High,Medium,Medium,Moderate,Adequately,Low,High,Well,High,High,High,No,Unknown,Medium,Unknown,Medium,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,Medium,High,Medium,High,Well,Medium,High,Well,High,Medium,High,No,Unknown,Medium,Unknown,High,Young,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Young,High,0,1,<20,2,2
Commercial Banks,High,Low,Medium,High,Very well,High,High,Well,High,High,High,No,Unknown,Medium,Unknown,High,Senior,Medium,0,1,<20,1,3
Commercial Banks,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,High,Very well,High,Medium,High,No,Unknown,High,Low,Unknown,Senior,Medium,0,1,<20,2,3
Commercial Banks,High,Medium,High,Moderate,Well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,High,0,1,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,2,3
Commercial Banks,High,High,High,High,Very well,Low,High,Well,High,High,Medium,No,Unknown,High,Medium,Unknown,Young,High,0,1,<20,2,2
Commercial Banks,High,High,High,High,Well,High,High,Very well,High,High,High,No,Unknown,Low,Unknown,High,Senior,Medium,0,2,<20,2,1
Commercial Banks,High,Medium,Medium,High,Well,Low,High,Well,Low,Medium,High,No,Unknown,Medium,High,Unknown,Middle-aged,Low,0,1,<20,1,3
Commercial Banks,Medium,High,Medium,Very high,Well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,1,1,<20,1,1
Commercial Banks,High,High,High,Very high,Well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,2
